pl_lang	probability
pl	0.9966910481452942
pl	0.9991185069084167
pl	0.9237107038497925
pl	0.9997684359550476
pl	1.000008225440979
pl	0.9915081858634949
pl	0.9999294877052307
pl	0.9997643232345581
pl	0.9575296640396118
pl	0.9997740983963013
pl	0.966728687286377
pl	0.974839985370636
pl	0.9996028542518616
pl	0.823821485042572
pl	0.3225919306278229
pl	0.3225919306278229
pl	0.9835783839225769
pl	0.973818302154541
pl	0.9948477745056152
pl	0.9960042834281921
pl	0.9656038880348206
pl	0.9975576400756836
pl	0.9951521754264832
pl	0.9997538328170776
pl	1.000044822692871
pl	0.9999775886535645
pl	0.9998935461044312
pl	0.9994440078735352
pl	0.9899922013282776
pl	0.9801225662231445
pl	1.0000022649765015
pl	1.0000195503234863
pl	0.9944708347320557
pl	0.9994726777076721
pl	1.0000087022781372
pl	0.9999495148658752
pl	0.7138628363609314
pl	0.999858021736145
pl	0.9924772381782532
pl	0.9924772381782532
pl	0.999980628490448
pl	0.9999662041664124
pl	0.998167872428894
pl	1.0000169277191162
pl	0.9975960850715637
pl	0.9975960850715637
pl	0.9837303757667542
pl	0.9997603297233582
de	0.8803282976150513
pl	0.740679144859314
pl	0.9997559785842896
pl	0.9993105530738831
pl	0.9996076226234436
pl	0.9996252655982971
pl	0.9997912645339966
pl	0.9950224757194519
pl	0.9975293874740601
pl	0.9875521659851074
pl	1.0000587701797485
pl	1.0000345706939697
pl	0.9991362690925598
pl	1.0000455379486084
pl	0.9903989434242249
pl	0.9844918847084045
pl	0.7933444380760193
pl	1.000028133392334
pl	0.999637246131897
pl	0.9772010445594788
pl	0.9999390840530396
pl	0.9975680112838745
pl	1.0000566244125366
pl	0.9549676775932312
pl	0.9701996445655823
pl	0.9513006210327148
pl	1.0000591278076172
pl	0.9976406097412109
pl	0.9650225639343262
pl	0.9833270907402039
pl	0.9976291656494141
pl	0.9994226694107056
pl	1.0000243186950684
pl	0.999377965927124
pl	0.9985964894294739
pl	0.9987236261367798
pl	0.9925655126571655
pl	1.0000500679016113
pl	0.9998422265052795
pl	0.9999498128890991
pl	0.9999217987060547
pl	0.97947096824646
pl	0.7771834135055542
pl	0.9980514049530029
pl	1.0000355243682861
pl	1.0000594854354858
pl	1.0000354051589966
pl	0.9926457405090332
pl	0.9938717484474182
pl	0.9999871850013733
pl	0.9996686577796936
pl	0.9926013946533203
pl	0.9749935269355774
pl	1.0000044107437134
pl	1.0000063180923462
pl	0.9433594942092896
pl	1.000040888786316
pl	0.999937891960144
pl	0.9987186193466187
pl	0.9997581243515015
pl	0.999871015548706
pl	0.9908723831176758
pl	0.9988420009613037
pl	1.000056266784668
pl	0.9365919828414917
pl	0.9957277774810791
pl	0.9995237588882446
pl	0.9992989897727966
pl	0.9996317028999329
pl	0.9999730587005615
pl	0.9996180534362793
pl	1.000059962272644
pl	1.0000507831573486
pl	1.0000264644622803
pl	0.9783004522323608
pl	0.9992874264717102
pl	0.9999358654022217
pl	0.9963914155960083
pl	0.993445098400116
pl	0.9993048310279846
pl	0.9988715052604675
pl	1.0000489950180054
pl	0.994791567325592
pl	0.9973270893096924
pl	1.000057339668274
pl	0.9998070597648621
pl	1.0000063180923462
pl	1.0000063180923462
pl	0.9975351095199585
pl	0.9992084503173828
pl	0.9992290735244751
pl	0.9073679447174072
lt	0.41914263367652893
pl	0.8360610604286194
pl	0.9999372959136963
pl	0.9999247789382935
pl	0.999622642993927
pl	0.9981831312179565
pl	0.999904453754425
pl	1.000059723854065
pl	0.9996374845504761
pl	0.9993668794631958
pl	1.0000554323196411
pl	1.0000284910202026
pl	0.9969112277030945
pl	1.0000429153442383
pl	0.9925717115402222
pl	0.9999954700469971
pl	0.9986789226531982
pl	0.999582052230835
pl	1.0000180006027222
pl	0.9947975873947144
pl	1.000051498413086
pl	0.999992847442627
pl	0.9860277771949768
pl	0.9964036345481873
pl	0.9998114109039307
pl	0.9997015595436096
pl	1.0000182390213013
pl	1.000058889389038
pl	0.9891991019248962
pl	0.904211163520813
pl	1.0000582933425903
pl	0.8548176884651184
pl	0.9260196089744568
pl	0.9931477308273315
pl	1.0000596046447754
pl	0.9951210618019104
pl	0.9966676235198975
pl	0.9433672428131104
pl	1.0000180006027222
pl	1.0000354051589966
pl	0.9996204376220703
pl	0.999739944934845
en	0.29231277108192444
pl	0.9984614849090576
pl	0.5878049731254578
pl	0.9997245669364929
pl	1.0000200271606445
pl	0.9994655847549438
pl	0.998468279838562
pl	1.0000580549240112
pl	1.0000423192977905
pl	0.9998794198036194
pl	0.9993420839309692
pl	1.000052809715271
pl	0.9990317225456238
eo	0.5650506019592285
pl	0.9996347427368164
pl	0.9965727925300598
pl	0.9965727925300598
pl	0.9997891187667847
pl	0.9973340630531311
pl	0.9799313545227051
pl	0.9972589612007141
pl	0.9457941651344299
pl	0.9999552965164185
pl	0.9239197373390198
pl	0.9439237713813782
pl	0.9997910857200623
pl	0.9979814291000366
pl	0.8906856775283813
pl	0.998818039894104
pl	0.9396085143089294
pl	0.9987320899963379
pl	0.9957475662231445
pl	0.9986445903778076
pl	0.9980618357658386
pl	0.9995917081832886
pl	1.0000513792037964
pl	1.0000513792037964
pl	0.9999454021453857
pl	0.9999475479125977
pl	0.9989158511161804
pl	0.9983113408088684
pl	0.9983113408088684
pl	0.9622172713279724
pl	1.0000182390213013
pl	0.999799370765686
pl	0.9953581094741821
pl	0.9994786381721497
pl	1.000042200088501
pl	0.999843955039978
pl	0.9996213912963867
pl	1.0000476837158203
pl	0.9998791813850403
pl	0.9998791813850403
pl	0.9994576573371887
pl	0.9603191614151001
pl	1.0000592470169067
pl	0.9919315576553345
pl	0.9995071291923523
pl	1.000059723854065
pl	0.8957428932189941
pl	0.9965773820877075
pl	1.0000330209732056
pl	0.9979795813560486
pl	0.9992474913597107
pl	0.9969177842140198
pl	0.9831224679946899
pl	1.0000576972961426
pl	0.9430906772613525
pl	1.0000475645065308
pl	0.9991858601570129
pl	0.9188129305839539
pl	0.9046725034713745
pl	1.0000041723251343
pl	0.9969610571861267
pl	0.9877070188522339
pl	0.9983226656913757
pl	0.998149037361145
pl	1.000059723854065
pl	0.9921824932098389
pl	1.0000437498092651
pl	0.999889612197876
pl	0.9845230579376221
pl	0.9999395608901978
pl	0.9786117076873779
pl	0.7207956910133362
pl	0.999013364315033
pl	0.9978297352790833
pl	1.0000585317611694
pl	0.9990231394767761
pl	0.9581337571144104
pl	0.9965395927429199
pl	0.9998912811279297
pl	0.9858012795448303
pl	0.8736813068389893
pl	0.9999868869781494
pl	1.0000455379486084
pl	0.7436002492904663
pl	1.0000594854354858
pl	1.0000522136688232
pl	1.0000118017196655
pl	1.0000169277191162
pl	0.9991959929466248
pl	0.953062891960144
pl	0.8485569357872009
pl	1.0000542402267456
pl	0.9938942790031433
pl	0.9977442026138306
pl	0.9995357394218445
pl	1.0000547170639038
pl	0.9899842143058777
pl	0.9990280270576477
pl	0.9648762941360474
pl	0.9968787431716919
pl	0.999649703502655
pl	1.0000598430633545
pl	0.9997957348823547
pl	0.9972587823867798
pl	0.9968846440315247
pl	0.9725574851036072
pl	0.9913926124572754
pl	0.9996452331542969
pl	0.9698595404624939
pl	0.9939693212509155
pl	0.996575117111206
pl	0.9977163672447205
pl	1.0000059604644775
pl	0.9994447827339172
pl	0.999944269657135
pl	1.0000572204589844
pl	0.996623158454895
pl	0.999922513961792
pl	0.9996967315673828
pl	1.000057339668274
pl	0.9880022406578064
pl	0.9935120940208435
pl	0.3391353189945221
pl	0.9999769926071167
pl	0.9918385744094849
pl	0.9852691888809204
pl	0.623294472694397
pl	0.9916626811027527
pl	0.9998841881752014
pl	0.6069693565368652
pl	0.9967227578163147
pl	0.9903863072395325
pl	0.9989416599273682
pl	0.9889306426048279
pl	0.9940717816352844
pl	1.0000543594360352
pl	0.9999082088470459
pl	0.9984293580055237
pl	0.9918734431266785
pl	0.9553876519203186
pl	0.9997691512107849
pl	0.8349095582962036
pl	0.9995595812797546
pl	0.9779371619224548
pl	0.9997848868370056
pl	1.0000492334365845
pl	0.793362557888031
pl	0.8920047879219055
pl	0.9987212419509888
pl	0.9964434504508972
en	0.2703256905078888
pl	0.999989926815033
pl	0.9783740639686584
pl	1.000010371208191
pl	0.9723787307739258
pl	0.9929478168487549
pl	0.9999336004257202
pl	0.9959675669670105
pl	0.9964763522148132
pl	0.9747244715690613
pl	0.9999383687973022
pl	0.9999059438705444
pl	1.0000489950180054
pl	0.67911297082901
pl	0.9979320168495178
pl	1.000016450881958
pl	0.9999763369560242
pl	0.993015468120575
pl	0.8534234762191772
pl	0.9986070990562439
pl	0.9999013543128967
pl	0.9998793005943298
pl	0.9996008276939392
pl	0.9994171857833862
pl	0.9812970757484436
pl	0.9998487234115601
pl	0.9999721050262451
pl	0.9949100017547607
pl	0.9989567399024963
pl	0.9999373555183411
pl	0.999408483505249
pl	0.9872146844863892
pl	0.9924988150596619
pl	0.9979717135429382
pl	0.9996522665023804
pl	0.9973267912864685
pl	1.000049352645874
pl	1.000049352645874
pl	1.0000531673431396
pl	0.9999153017997742
pl	0.9999153017997742
pl	0.9988317489624023
pl	0.9731214046478271
pl	1.000056266784668
pl	0.9768920540809631
pl	1.0000276565551758
pl	0.9917097091674805
pl	0.9999700784683228
pl	0.9938348531723022
pl	0.9999656081199646
pl	0.9999410510063171
pl	0.999970018863678
pl	0.9998985528945923
pl	0.9896336197853088
pl	0.9862934350967407
pl	1.0000003576278687
pl	0.999014139175415
pl	0.992006242275238
pl	0.9995759129524231
pl	0.9984383583068848
pl	0.9991961717605591
pl	0.9995697140693665
pl	0.8578580021858215
pl	0.9997544884681702
pl	0.9925327301025391
pl	1.0000401735305786
pl	0.9025760889053345
pl	0.9614275097846985
pl	0.9996433854103088
pl	0.997691810131073
pl	0.9978929758071899
pl	0.9977815747261047
pl	0.9957001209259033
pl	0.9957001209259033
pl	0.9749215841293335
pl	1.000059723854065
pl	0.9921503663063049
pl	0.9877038598060608
pl	1.0000582933425903
pl	0.9999985694885254
pl	0.9993529319763184
pl	0.9994510412216187
pl	0.9986839294433594
pl	1.0000485181808472
pl	0.9999924302101135
pl	0.9999593496322632
pl	0.9999593496322632
pl	0.99961256980896
pl	0.9991759657859802
pl	0.9998143315315247
pl	0.9998143315315247
pl	0.9835176467895508
pl	0.9995438456535339
pl	1.0000122785568237
pl	1.0000594854354858
pl	0.9985395073890686
pl	0.9999971985816956
pl	0.9997739195823669
pl	0.9994187951087952
pl	0.9980788826942444
pl	0.9997509121894836
pl	0.9973665475845337
pl	1.0000195503234863
hu	0.3168965280056
pl	1.0000425577163696
pl	0.9998557567596436
pl	0.9998851418495178
pl	1.000047206878662
pl	0.9997222423553467
pl	0.9998614192008972
pl	1.0000416040420532
pl	0.9992819428443909
pl	1.0000478029251099
pl	0.9994529485702515
pl	0.999306857585907
pl	0.3091139495372772
pl	0.9903786778450012
pl	0.9988746643066406
pl	0.9996446371078491
pl	0.36205047369003296
pl	1.0000296831130981
pl	0.995342493057251
pl	0.9989545941352844
pl	0.9995133280754089
pl	1.0000576972961426
pl	1.000011682510376
pl	0.9449328780174255
pl	0.9999609589576721
pl	0.995076060295105
pl	0.7731425166130066
pl	0.935912549495697
pl	0.990976095199585
pl	0.9969393014907837
pl	1.0000439882278442
pl	0.9984469413757324
pl	0.9949623942375183
pl	0.9999799132347107
pl	0.9520898461341858
pl	1.0000518560409546
pl	1.0000554323196411
pl	0.9841206669807434
pl	0.9991942048072815
pl	0.9993010759353638
pl	0.9993976950645447
pl	0.9132611751556396
pl	0.9985741376876831
pl	1.00003182888031
pl	1.0000128746032715
pl	0.9009543061256409
pl	0.9905339479446411
pl	0.9965672492980957
pl	1.0000550746917725
pl	0.9999577403068542
pl	0.9141451120376587
pl	0.9988768696784973
pl	0.9999061822891235
pl	0.9995807409286499
pl	0.2613866627216339
pl	0.9835784435272217
pl	0.998986005783081
pl	0.7927021384239197
pl	1.000022292137146
pl	0.9974374771118164
pl	0.9956586956977844
pl	0.9864044189453125
pl	0.9993934631347656
pl	0.9971677660942078
pl	0.9989145994186401
pl	1.000001072883606
pl	0.989538311958313
pl	0.9991621971130371
pl	1.0000211000442505
pl	0.9998036623001099
en	0.7860563397407532
pl	0.9999533295631409
pl	0.6125416159629822
pl	0.9879353642463684
pl	1.000059962272644
pl	0.9745802879333496
pl	0.9992451667785645
pl	0.9339723587036133
pl	0.9732028245925903
pl	1.0000598430633545
pl	1.0000042915344238
pl	0.9998471736907959
pl	0.996134340763092
pl	0.9988993406295776
pl	0.9938145279884338
pl	0.9942932724952698
pl	0.9588016867637634
pl	0.9960084557533264
pl	0.9973843693733215
pl	0.9964463114738464
pl	0.9997521042823792
pl	0.999912440776825
pl	1.0000303983688354
pl	1.0000531673431396
pl	1.0000436305999756
pl	1.0000101327896118
pl	0.9985946416854858
pl	0.9985946416854858
pl	0.9999017715454102
pl	0.9953492283821106
pl	0.9990944862365723
pl	0.999437153339386
pl	1.0000598430633545
pl	1.0000003576278687
pl	0.9912856817245483
pl	0.9997501373291016
pl	0.9987413883209229
pl	1.0000579357147217
pl	0.9948339462280273
pl	0.999118983745575
pl	1.0000334978103638
pl	0.9999113082885742
pl	0.9945648908615112
pl	0.9991916418075562
pl	1.0000089406967163
pl	0.9766720533370972
pl	0.9991428256034851
pl	0.999932587146759
pl	0.9989938735961914
pl	0.9999592304229736
pl	0.9998095631599426
pl	0.9998447895050049
pl	0.9985663294792175
pl	0.997551441192627
pl	0.9997104406356812
pl	0.99862140417099
pl	0.9832187294960022
pl	0.9989398717880249
pl	0.8966472744941711
pl	0.9756456017494202
pl	0.9978775382041931
pl	0.9830735921859741
pl	0.9993987083435059
pl	0.98118656873703
pl	0.9801377654075623
pl	0.9996715784072876
pl	0.9978858828544617
pl	0.9997192621231079
pl	0.9993674159049988
pl	0.9977962374687195
pl	0.9954721331596375
pl	0.981758177280426
pl	0.2851164638996124
pl	0.9996132254600525
pl	0.9951095581054688
pl	0.9995521306991577
pl	0.9982144832611084
pl	1.00005042552948
pl	0.9986483454704285
pl	0.9889782667160034
pl	1.000059723854065
pl	0.9993964433670044
pl	1.000059962272644
pl	0.9997600317001343
pl	0.993644118309021
pl	0.9984520673751831
pl	0.998590350151062
pl	0.9914179444313049
pl	0.999915599822998
pl	0.9799811244010925
pl	0.9367746710777283
pl	0.8535369038581848
pl	0.9420305490493774
pl	0.999664306640625
pl	1.000059962272644
pl	0.9990184307098389
pl	0.9934728741645813
pl	0.999286949634552
pl	0.9991940259933472
pl	0.9997402429580688
pl	0.8979588150978088
pl	0.9867119789123535
pl	0.9940886497497559
pl	1.0000461339950562
pl	0.999190628528595
pl	1.0000430345535278
pl	0.9982250332832336
pl	0.9995843172073364
pl	0.9951667189598083
pl	0.6843793988227844
pl	1.0000227689743042
pl	0.8874444365501404
pl	0.996971845626831
pl	0.9862005710601807
pl	0.9998776316642761
pl	0.8284102082252502
pl	0.9878015518188477
pl	0.9998936057090759
pl	0.9989379048347473
pl	0.9983479976654053
pl	0.9804971218109131
pl	0.9995622038841248
pl	1.0000593662261963
sl	0.3160875141620636
pl	0.9999082684516907
pl	0.9870526194572449
pl	1.0000343322753906
pl	0.7496874928474426
pl	0.9633254408836365
pl	0.9839050769805908
pl	0.9991776347160339
pl	0.9936767816543579
pl	1.0000346899032593
pl	0.6119747757911682
pl	0.9992287158966064
pl	0.9999696612358093
pl	1.0000158548355103
pl	0.9994876980781555
pl	0.9528104066848755
pl	0.997390627861023
pl	0.9648709297180176
pl	0.9999145269393921
pl	1.0000303983688354
pl	1.0000303983688354
pl	1.0000303983688354
pl	0.9991166591644287
pl	1.0000022649765015
pl	0.9959278106689453
pl	0.9988391399383545
pl	0.9995366334915161
pl	0.9999493360519409
pl	0.9996973276138306
pl	0.9981507062911987
pl	1.0000478029251099
pl	0.9724196791648865
pl	0.9980549216270447
pl	0.999980092048645
pl	0.9999544620513916
pl	0.967120349407196
pl	0.9995601773262024
pl	0.9543158411979675
pl	0.9981241822242737
pl	0.9087187051773071
pl	0.999565839767456
pl	1.0000485181808472
pl	0.9989022016525269
pl	0.9854715466499329
pl	0.9995038509368896
pl	0.9647896885871887
pl	0.999975860118866
pl	0.9993370771408081
pl	0.9861720204353333
pl	0.9950600862503052
pl	0.9996135234832764
pl	0.9993396401405334
pl	1.00001060962677
pl	0.9995368719100952
pl	0.9997241497039795
en	0.3931093215942383
pl	0.9998764991760254
pl	0.9533299207687378
pl	0.9948713183403015
pl	0.9959341287612915
pl	0.9975830316543579
pl	0.9986702799797058
pl	0.9997566342353821
pl	0.9981178045272827
pl	0.9981178045272827
pl	0.9999077320098877
pl	0.996333122253418
pl	0.996333122253418
pl	0.9604107141494751
pl	0.9999849200248718
pl	0.7320219278335571
es	0.5817997455596924
pl	1.0000555515289307
pl	0.9704898595809937
pl	0.9984945058822632
pl	1.000016689300537
pl	0.9662246704101562
pl	0.9945299625396729
pl	0.9998858571052551
pl	0.9950019121170044
pl	0.9996836185455322
pl	0.9902163743972778
pl	0.999314546585083
pl	0.9976482391357422
pl	0.9941002726554871
pl	0.5590298771858215
pl	0.9369043707847595
pl	0.9907443523406982
pl	1.0000263452529907
pl	0.9999532699584961
pl	0.999809205532074
pl	0.9999892711639404
pl	0.9971311092376709
pl	1.000044584274292
pl	0.9636094570159912
pl	0.9780198931694031
pl	0.9780198931694031
pl	0.9997943043708801
pl	1.0000560283660889
pl	1.00005304813385
pl	1.0000574588775635
pl	0.9992848634719849
pl	0.9935051798820496
pl	0.9988489151000977
pl	0.9999667406082153
pl	1.0000520944595337
pl	0.9992284178733826
pl	0.9876722693443298
pl	0.992200493812561
pl	0.9890559911727905
pl	0.9930785894393921
pl	0.9998581409454346
pl	0.9995710253715515
pl	0.9986845850944519
pl	0.9995103478431702
pl	0.9995065331459045
pl	0.7026962637901306
pl	0.7026962637901306
pl	1.0000255107879639
pl	0.9270182251930237
pl	0.9975447058677673
pl	1.000037670135498
pl	0.9995671510696411
pl	0.9994528293609619
pl	0.9861698150634766
pl	0.9861698150634766
pl	0.9771195650100708
pl	0.9997048377990723
pl	0.9262177348136902
pl	0.9996786117553711
pl	0.44489890336990356
pl	1.000025987625122
pl	1.0000559091567993
pl	0.9976053237915039
pl	0.9997008442878723
pl	0.9999289512634277
pl	0.8534121513366699
pl	0.9996222257614136
pl	0.9864192008972168
pl	0.999548614025116
pl	1.0000461339950562
pl	1.0000461339950562
pl	1.000052571296692
pl	0.9537582397460938
pl	1.0000507831573486
pl	1.0000157356262207
pl	0.9997097253799438
pl	0.9993349313735962
pl	0.9999025464057922
pl	0.9971227645874023
pl	0.975675106048584
pl	0.9984924793243408
pl	0.9914367198944092
pl	0.9956514239311218
pl	0.9961845278739929
pl	0.9995396137237549
pl	0.999165415763855
pl	0.9930439591407776
pl	0.9992767572402954
pl	0.9908693432807922
pl	0.9987192749977112
pl	0.9987192749977112
pl	1.000047206878662
pl	0.9978631138801575
pl	0.9980115294456482
pl	0.9993613362312317
en	0.7715927362442017
pl	0.9972254633903503
pl	0.9999745488166809
pl	0.9984638094902039
pl	0.9997054934501648
pl	0.990292489528656
pl	1.0000388622283936
pl	1.0000522136688232
pl	1.0000473260879517
pl	0.9977126717567444
pl	0.9933942556381226
pl	0.9999436140060425
pl	0.9584035873413086
pl	0.9978448152542114
pl	0.9976387619972229
pl	0.9604880809783936
pl	0.9998747706413269
pl	0.9969020485877991
pl	0.9998850226402283
pl	0.9996778964996338
pl	1.0000568628311157
pl	0.9987171292304993
pl	0.9990055561065674
pl	0.9996669888496399
pl	1.0000027418136597
pl	0.995077908039093
pl	0.9974751472473145
pl	0.9804994463920593
pl	0.9996662735939026
pl	0.9999821186065674
pl	0.9999710321426392
pl	0.9972813725471497
pl	0.9998463988304138
pl	0.9992778301239014
pl	0.9999686479568481
pl	1.0000596046447754
pl	1.0000596046447754
pl	0.9991375207901001
pl	0.6764075756072998
pl	0.9961062669754028
pl	0.9998401403427124
pl	0.986600399017334
pl	0.9994289875030518
pl	0.6463222503662109
pl	0.9975327849388123
pl	0.9098793864250183
pl	0.9997129440307617
pl	0.999833345413208
pl	0.9998820424079895
pl	0.9998812675476074
pl	0.9999088048934937
pl	0.9288941025733948
pl	1.0000470876693726
pl	1.0000097751617432
pl	1.000033974647522
pl	0.9997994899749756
pl	1.000024676322937
pl	0.9978400468826294
pl	0.9998564124107361
pl	1.0000524520874023
pl	0.9999791979789734
pl	0.9998626112937927
pl	1.0000535249710083
pl	1.0000503063201904
pl	1.000057578086853
pl	0.999643862247467
pl	1.000046968460083
pl	0.9882134795188904
pl	0.9260523319244385
pl	0.9994720220565796
pl	0.9920763373374939
pl	1.0000571012496948
pl	1.0000262260437012
pl	0.92215496301651
pl	0.999927818775177
pl	1.0000077486038208
pl	0.9994324445724487
pl	0.9477415680885315
pl	1.0000454187393188
pl	1.0000566244125366
pl	1.0000592470169067
pl	0.9999566078186035
pl	0.9996132850646973
pl	0.9998666048049927
pl	0.9998370409011841
pl	0.7979931235313416
pl	0.9633718729019165
pl	0.9961221218109131
pl	0.9833556413650513
pl	0.7989838719367981
pl	0.9727771878242493
pl	1.0000460147857666
pl	0.9717682003974915
pl	0.9754647612571716
pl	1.000002384185791
pl	0.999878466129303
pl	0.9992619156837463
pl	0.9995402693748474
pl	0.999999463558197
pl	0.9959174990653992
pl	0.998884379863739
pl	0.9791427850723267
pl	0.9999669790267944
pl	1.0000594854354858
pl	0.999923586845398
pl	0.9594842791557312
pl	0.9994574189186096
pl	0.8729711174964905
hr	0.45712172985076904
pl	1.0000536441802979
pl	1.0000187158584595
pl	0.9628757238388062
pl	0.9993487596511841
pl	0.9955713748931885
pl	0.9956088066101074
pl	0.998440146446228
pl	0.9999536275863647
pl	0.9999987483024597
pl	0.999397873878479
pl	0.9997140169143677
pl	0.9996009469032288
pl	0.9983412027359009
pl	1.0000501871109009
pl	0.9808424711227417
pl	0.6615435481071472
pl	0.9997351765632629
pl	0.9974330067634583
pl	0.9996121525764465
pl	0.9981294870376587
pl	0.8748360276222229
pl	1.0000566244125366
pl	0.9998472332954407
pl	0.9955056309700012
pl	0.9956822395324707
pl	1.000013828277588
pl	0.8985887169837952
pl	0.9997285604476929
pl	1.0000537633895874
pl	0.9997318387031555
pl	0.9999737739562988
pl	1.000015377998352
pl	0.9980771541595459
pl	0.9972563982009888
pl	0.998802900314331
pl	0.9998534917831421
pl	0.9908090233802795
pl	0.998059868812561
pl	0.9894124865531921
pl	0.9996359348297119
pl	0.9995725750923157
pl	0.9996283650398254
pl	0.9977620840072632
pl	0.9999797344207764
pl	1.0000172853469849
pl	0.9999508857727051
pl	0.9931228160858154
pl	1.0000154972076416
pl	0.8759763836860657
pl	0.9856142401695251
pl	0.9984039664268494
pl	0.9811304807662964
pl	0.9107085466384888
pl	0.9582228064537048
pl	0.9990770220756531
pl	0.9826899170875549
pl	0.9992074966430664
pl	0.9986343383789062
pl	0.999938428401947
pl	0.9971374869346619
pl	0.9864485263824463
pl	0.9786203503608704
pl	0.9995668530464172
pl	0.9993752241134644
pl	0.9977575540542603
pl	0.9877046942710876
pl	0.8228350281715393
pl	0.9993646144866943
pl	1.0000108480453491
pl	0.9996230602264404
pl	1.0000591278076172
pl	0.9965803027153015
pl	0.9427621960639954
pl	0.9971776008605957
pl	0.9879674315452576
pl	0.9989001154899597
tr	0.29998382925987244
pl	0.9998018145561218
pl	0.9999681711196899
pl	1.000056505203247
pl	0.9997343420982361
pl	0.9990729689598083
pl	1.0000522136688232
pl	0.9811845421791077
pl	0.9945330023765564
pl	0.9999920725822449
pl	1.0000569820404053
pl	0.9925750494003296
pl	0.9999158978462219
pl	1.0000542402267456
pl	0.9999634027481079
pl	0.9942153692245483
pl	0.999639630317688
pl	0.999639630317688
pl	0.9999880194664001
pl	0.9999880194664001
pl	0.9990065693855286
pl	0.9993764758110046
pl	0.9995651245117188
pl	0.9879590272903442
