kz_rus_symb_lang	probability
ru	0.48687097430229187
ky	0.7925123572349548
ky	0.39750972390174866
ky	0.995204508304596
tt	0.7719102501869202
kk	0.41858527064323425
ru	0.6924101710319519
ru	0.5029371976852417
ky	0.8428875803947449
ky	0.7020049691200256
ky	0.6578852534294128
tt	0.5480959415435791
kk	0.4696877598762512
ky	0.9551793932914734
ky	0.8249672651290894
ky	0.6011063456535339
ky	0.47335025668144226
kk	0.7741004824638367
kk	0.8801012635231018
ky	0.6876826286315918
tt	0.46936580538749695
ky	0.36285728216171265
sr	0.4449375569820404
ru	0.7873234748840332
kk	0.7227461338043213
ru	0.6101595759391785
ky	0.5496586561203003
ky	0.7518711090087891
tt	0.4406532645225525
sr	0.338942289352417
ky	0.995851457118988
ru	0.697075366973877
ru	0.5591366291046143
sr	0.3808012306690216
tt	0.8458641171455383
mn	0.5296638011932373
mhr	0.35818642377853394
kk	0.7297840118408203
kk	0.6009625196456909
ru	0.5677689909934998
kk	0.4446280598640442
kk	0.4446280598640442
tt	0.4417024850845337
kk	0.7210717797279358
ky	0.6056463122367859
ru	0.4959467053413391
ky	0.3940199315547943
ky	0.6552111506462097
ru	0.6098537445068359
ky	0.7951707243919373
ky	0.4679068922996521
ky	0.47167158126831055
mk	0.5077275037765503
ky	0.25258609652519226
tt	0.4702000916004181
ky	0.5956218838691711
ky	0.5283716320991516
ky	0.8899461030960083
kk	0.5398217439651489
ky	0.7614350318908691
ru	0.8092332482337952
ky	0.9102736711502075
ky	0.7569354176521301
ky	0.9889464378356934
ky	0.9868652820587158
ky	0.8599759936332703
ky	0.804392397403717
tt	0.42210525274276733
ky	0.8946015238761902
ky	0.4236210286617279
ky	0.5361013412475586
ru	0.4071516990661621
kk	0.6552410125732422
kk	0.5797825455665588
sr	0.40385785698890686
ky	0.662386953830719
ru	0.6500389575958252
ky	0.6236733794212341
kk	0.8841441869735718
kk	0.674190104007721
ky	0.3337870240211487
lez	0.4341731667518616
ru	0.8621140122413635
kk	0.49218493700027466
ru	0.42826032638549805
ky	0.5201837420463562
ru	0.5728558897972107
ru	0.6985594630241394
ky	0.7407971024513245
ru	0.7683496475219727
ba	0.36972299218177795
mk	0.7061362862586975
ky	0.9309028387069702
mn	0.4771144986152649
mk	0.5448932647705078
kk	0.7136561274528503
kk	0.36200645565986633
ky	0.8149898648262024
mk	0.655959963798523
ky	0.9681167602539062
ky	0.6118140816688538
kk	0.7199968099594116
ky	0.8662599325180054
ky	0.8998874425888062
ky	0.9111008644104004
ky	0.8215911388397217
ky	0.6337220668792725
ky	0.893986165523529
ky	0.9851518869400024
tt	0.6456283926963806
ky	0.814233660697937
ky	0.5349186062812805
mn	0.3585011661052704
mn	0.3585011661052704
ru	0.7088252305984497
kk	0.4157620072364807
kk	0.6052113771438599
mn	0.28875961899757385
ky	0.8011022806167603
ba	0.47890689969062805
uz	0.4471745789051056
ky	0.9982154369354248
ky	0.7320593595504761
kk	0.5050828456878662
ru	0.6285318732261658
tt	0.3386872112751007
ky	0.9395974278450012
kk	0.6649840474128723
sah	0.2779156565666199
ky	0.5829949975013733
tt	0.4807654321193695
cs	0.3008553087711334
cs	0.22964812815189362
tt	0.8333652019500732
tt	0.6589787602424622
ky	0.9821448922157288
ky	0.5768598914146423
ky	0.3955134451389313
ru	0.36743348836898804
kk	0.8374894857406616
tt	0.5744186639785767
ky	0.7416234612464905
ru	0.24696049094200134
ky	0.6570271253585815
ru	0.5657968521118164
ba	0.2936849594116211
ru	0.6049013137817383
tt	0.45196589827537537
mn	0.5327854752540588
ky	0.5375727415084839
ru	0.4821026623249054
ru	0.4693330228328705
tt	0.41447651386260986
ru	0.6791549921035767
ky	0.23206354677677155
kk	0.9211446046829224
ky	0.7843499779701233
ky	0.891319215297699
kk	0.7486441135406494
ky	0.4417915344238281
kk	0.5136594176292419
kk	0.7015409469604492
kk	0.47135305404663086
kk	0.7440780401229858
ky	0.5233997702598572
ky	0.43656691908836365
ky	0.916080892086029
ky	0.5880414843559265
ky	0.9784071445465088
ky	0.4375639259815216
kk	0.6962661147117615
kk	0.7156123518943787
kk	0.7233459949493408
tt	0.7115566730499268
ky	0.4800345003604889
ky	0.6298577189445496
ky	0.9932155609130859
ky	0.8803982734680176
kk	0.5642595887184143
ky	0.9311737418174744
ky	0.39343079924583435
ky	0.34303492307662964
ky	0.8530294895172119
ky	0.9523788094520569
ky	0.3861750662326813
ky	0.7960581183433533
ky	0.6491169929504395
ky	0.5606667399406433
ky	0.7702634334564209
ky	0.6533626914024353
ky	0.8895288705825806
ky	0.6489519476890564
ky	0.9128968715667725
tt	0.7204579710960388
ky	0.909343421459198
kk	0.4783903956413269
ky	0.779274046421051
ky	0.6834118962287903
kk	0.6792027354240417
ky	0.6815011501312256
ky	0.8987627029418945
tt	0.7402464747428894
ky	0.7745986580848694
tt	0.5064283013343811
ky	0.488330602645874
kk	0.5196573734283447
ky	0.5890578627586365
ky	0.6900691390037537
ky	0.8074732422828674
ky	0.43679413199424744
kk	0.6254858374595642
ky	0.6026422381401062
ky	0.6131721138954163
kk	0.27223506569862366
tt	0.686050295829773
kk	0.9000352621078491
ky	0.867168664932251
ky	0.5398183465003967
ky	0.719842255115509
kk	0.5889570713043213
kk	0.7953565120697021
kk	0.662601113319397
ky	0.8466547727584839
kk	0.8969097137451172
kk	0.8663287162780762
ky	0.9478583335876465
ky	0.6678544282913208
ky	0.6435526013374329
ky	0.9209825992584229
kk	0.5650812983512878
ky	0.7918928861618042
ky	0.6294530034065247
kk	0.513900876045227
kk	0.6417146921157837
ky	0.7141073346138
ky	0.9494074583053589
ky	0.9439361691474915
ky	0.8454055190086365
ky	0.5301246643066406
ky	0.807192325592041
ky	0.9604089856147766
ky	0.9532291889190674
ky	0.9223446846008301
ky	0.4174628257751465
ky	0.4663073718547821
ky	0.4481498599052429
ky	0.8004234433174133
kk	0.37700772285461426
ky	0.6746498346328735
ky	0.8359791040420532
ky	0.8182676434516907
ru	0.39088812470436096
kk	0.39304813742637634
ky	0.8977216482162476
kk	0.5583268404006958
ky	0.9274746179580688
ky	0.9048431515693665
ky	0.9231018424034119
tt	0.4496850073337555
ky	0.9049990773200989
ky	0.7230871319770813
ru	0.725002646446228
ky	0.6966133713722229
ky	0.9448422789573669
ky	0.8464468121528625
ky	0.8829235434532166
ru	0.32504743337631226
ky	0.9287607669830322
ky	0.7982027530670166
ky	0.7652418613433838
ky	0.5134293437004089
ky	0.41203105449676514
ky	0.6513897776603699
ky	0.9600770473480225
ru	0.5750407576560974
krc	0.3491051495075226
ky	0.7701801061630249
ru	0.8107061386108398
kk	0.9975746870040894
kk	0.9784747362136841
tt	0.9029706120491028
tt	0.5185413956642151
mk	0.8069583773612976
ky	0.7092834115028381
ky	0.7480928897857666
ru	0.5465023517608643
kk	0.555591344833374
kk	0.7624685764312744
kk	0.5471935868263245
ky	0.36900094151496887
ru	0.3353457748889923
ky	0.8161707520484924
ky	0.8913442492485046
ky	0.9624571800231934
ky	0.7550984621047974
ky	0.5143409967422485
ky	0.5485537052154541
ky	0.4831075668334961
ky	0.9877740740776062
tt	0.5018064379692078
ky	0.8199170231819153
kk	0.49206241965293884
kk	0.5108368992805481
kk	0.7482767701148987
ky	0.5991803407669067
ky	0.9496768712997437
ky	0.46504855155944824
ky	0.8941770195960999
kk	0.4597332179546356
kk	0.5005736351013184
kk	0.619804859161377
kk	0.5499839782714844
tt	0.37318605184555054
ky	0.5186814665794373
ky	0.6378529667854309
kk	0.7858951687812805
ky	0.9296718835830688
kk	0.37379974126815796
ky	0.4229213297367096
ky	0.8204615116119385
kk	0.5772215723991394
tt	0.35682210326194763
ky	0.6704244017601013
kk	0.9629457592964172
ky	0.7863531708717346
ky	0.9359477162361145
ky	0.6108470559120178
ky	0.9311590790748596
ky	0.9263326525688171
ky	0.5735749006271362
ky	0.8563734889030457
ky	0.7617704272270203
ky	0.2699763774871826
ru	0.6270121335983276
ky	0.32850807905197144
ru	0.7703872323036194
tt	0.6907840371131897
ky	0.8302017450332642
ky	0.4287804067134857
ky	0.4487680494785309
kk	0.5597055554389954
tt	0.6724360585212708
ky	0.31797122955322266
ky	0.6350589990615845
tt	0.7378938794136047
ky	0.5929328799247742
ru	0.8531091809272766
ky	0.41698578000068665
kk	0.9716935157775879
ky	0.7007831931114197
ky	0.9904540777206421
ky	0.5245761871337891
mk	0.667551577091217
ba	0.33034542202949524
mk	0.942865252494812
ky	0.531264066696167
ky	0.8636578321456909
ky	0.41854768991470337
ky	0.9664475321769714
kk	0.5004066824913025
kk	0.396507203578949
ky	0.5503332018852234
ky	0.9953916072845459
ky	0.4627295136451721
ky	0.2806202471256256
tt	0.4005555212497711
ky	0.4773319661617279
ky	0.7495511770248413
ky	0.83967524766922
ky	0.8291399478912354
ky	0.6524583697319031
ky	0.47579672932624817
tt	0.4693908989429474
ky	0.5869588255882263
kk	0.6391496062278748
ky	0.8485735058784485
kk	0.30904895067214966
ky	0.578008770942688
ky	0.7127688527107239
kk	0.7650492787361145
ky	0.9905706644058228
ky	0.766900360584259
kk	0.5960647463798523
ky	0.6342746019363403
kk	0.6888011693954468
ky	0.5641143918037415
ky	0.4026693105697632
ky	0.8205714225769043
ky	0.6711708307266235
kk	0.6823412179946899
ru	0.7272094488143921
ru	0.6965388655662537
ky	0.7918410897254944
kk	0.5725722908973694
ky	0.7100292444229126
ky	0.918196439743042
ky	0.5299204587936401
ky	0.9268060922622681
ky	0.9046353101730347
ky	0.804450511932373
ky	0.8535937666893005
ru	0.7308329939842224
ky	0.7662187814712524
ru	0.39253219962120056
ky	0.5948237180709839
ky	0.8542189002037048
ky	0.5681484937667847
ky	0.7921186089515686
ky	0.7241619229316711
ky	0.6716007590293884
ky	0.7195737361907959
ru	0.6379762291908264
ky	0.737848162651062
ky	0.8767517805099487
ky	0.8443319797515869
ky	0.6622528433799744
ky	0.5766677856445312
ky	0.7533951997756958
ky	0.8947042226791382
ky	0.7847164869308472
ky	0.5634003281593323
ky	0.8830500245094299
ky	0.6365638375282288
ky	0.8960229754447937
ky	0.3439326584339142
ky	0.7023319602012634
ky	0.8601763844490051
kk	0.6414430141448975
ky	0.8262506723403931
ru	0.5042011141777039
ky	0.9748938679695129
ky	0.7678318619728088
ky	0.8544051051139832
ru	0.8070718050003052
ky	0.9437246918678284
ky	0.91529381275177
kk	0.9253915548324585
ky	0.8758401274681091
ky	0.8293821811676025
ky	0.8851107954978943
ky	0.9395090937614441
ky	0.6987690329551697
ky	0.8948864936828613
ky	0.6546720266342163
ky	0.5033435225486755
ky	0.9334163665771484
ky	0.9065829515457153
ky	0.7233991622924805
ky	0.8865073919296265
ky	0.3068624436855316
kk	0.5076550841331482
ky	0.453877717256546
ru	0.4275716543197632
mn	0.557702898979187
kk	0.2766706049442291
ky	0.8640010356903076
ky	0.9137055277824402
ky	0.5017143487930298
ky	0.8770394325256348
ru	0.6435399055480957
ky	0.544996976852417
kk	0.5355838537216187
ky	0.6833840608596802
kk	0.758030354976654
ky	0.8166071176528931
ky	0.49328628182411194
ky	0.814665675163269
ky	0.8056150674819946
ky	0.9262780547142029
ru	0.43588897585868835
ky	0.9542402029037476
ky	0.556593120098114
ky	0.5073009133338928
ky	0.5293562412261963
ky	0.8635975122451782
ky	0.9183222055435181
ky	0.5500057935714722
ky	0.46846020221710205
ky	0.6933881044387817
ky	0.8443779945373535
ky	0.49857503175735474
ky	0.6086159348487854
ky	0.7025887966156006
ru	0.46820104122161865
kk	0.7957580089569092
kk	0.5502614974975586
ky	0.9178630113601685
ky	0.8114448189735413
ky	0.44572243094444275
ky	0.8915305137634277
ky	0.9171280264854431
ky	0.9602648615837097
ky	0.6136534214019775
kk	0.6337341070175171
ky	0.5459063649177551
ky	0.38298913836479187
ky	0.8620543479919434
ky	0.6714735627174377
ru	0.6821659803390503
ky	0.8927336931228638
ky	0.5984176993370056
ky	0.8738729357719421
ky	0.40383458137512207
ky	0.877329409122467
ky	0.8588191866874695
ky	0.6212085485458374
ky	0.6182478666305542
ky	0.73212069272995
ky	0.8494395613670349
ky	0.9025862216949463
ky	0.5079639554023743
kk	0.5797348022460938
ky	0.7942932844161987
kk	0.3684878647327423
ky	0.9079899787902832
ky	0.5123494863510132
tt	0.5683293342590332
ky	0.580276370048523
ky	0.6901942491531372
ky	0.7445840239524841
ky	0.7402520179748535
ky	0.5807681083679199
kk	0.7117478251457214
ky	0.6398712992668152
ky	0.4921012222766876
ky	0.4250885844230652
ky	0.5837084650993347
ky	0.5538866519927979
ky	0.8830740451812744
ky	0.8455893993377686
ky	0.9756383895874023
mk	0.48246070742607117
ru	0.24082167446613312
ky	0.3904329836368561
ru	0.3974289894104004
ky	0.754612922668457
ky	0.41642218828201294
ru	0.677214503288269
ky	0.6661058664321899
kk	0.707139253616333
ky	0.5913568139076233
ky	0.8304839730262756
ky	0.8932344317436218
ky	0.9258475303649902
ky	0.8798527717590332
ky	0.7427636981010437
ky	0.3922240436077118
ky	0.9699997305870056
tt	0.41145291924476624
ky	0.8150702118873596
ky	0.43974772095680237
ky	0.7761685848236084
ky	0.8411728739738464
ky	0.8603761196136475
ky	0.710588812828064
ky	0.9329419732093811
kk	0.6779428124427795
ky	0.9315873980522156
ky	0.9724538922309875
ky	0.814772367477417
kk	0.5183990597724915
ky	0.7187445163726807
ky	0.6105051636695862
ky	0.39837512373924255
ru	0.5386355519294739
ky	0.6771777868270874
kk	0.42813828587532043
ky	0.7874544262886047
ky	0.7909809350967407
ky	0.9005479216575623
ky	0.6945333480834961
mn	0.3538057804107666
ky	0.7578169107437134
ky	0.9260934591293335
ky	0.735890805721283
kk	0.40730345249176025
ky	0.877173125743866
tt	0.293314129114151
kk	0.3964536786079407
ky	0.6568967700004578
ky	0.7107040286064148
ky	0.47587522864341736
ky	0.8637719750404358
ru	0.6917177438735962
ky	0.7509145736694336
ky	0.5450405478477478
kk	0.5089558959007263
ky	0.9043229818344116
ky	0.9195362329483032
ru	0.4931708574295044
ky	0.8104990124702454
ky	0.3713338375091553
ky	0.994385302066803
ky	0.5345552563667297
ky	0.1953786164522171
ky	0.5367763042449951
ky	0.5139409899711609
kk	0.3141843378543854
ky	0.859527051448822
ru	0.38856562972068787
ky	0.9804151654243469
ky	0.5575807094573975
ky	0.8459421992301941
ru	0.6171439290046692
kk	0.18669535219669342
ky	0.9058527946472168
ky	0.5862346291542053
ky	0.6504926085472107
ky	0.7787348628044128
ky	0.4949939250946045
ky	0.5007308125495911
kk	0.34249117970466614
ky	0.7147306799888611
ky	0.8946712017059326
ky	0.9127484560012817
ky	0.5326724052429199
ky	0.5573115944862366
ky	0.7208778858184814
ky	0.9136149883270264
ky	0.9116817712783813
ky	0.2788773775100708
ru	0.5095426440238953
ky	0.6127445697784424
ky	0.811742901802063
ky	0.756833016872406
ky	0.6346299648284912
ky	0.8807708621025085
ky	0.8643193244934082
ky	0.40635251998901367
ky	0.7779523134231567
ky	0.7494804859161377
ky	0.4008001685142517
ky	0.44411057233810425
kk	0.38674166798591614
ru	0.3073274493217468
ky	0.45693981647491455
ky	0.6208095550537109
ky	0.730156421661377
ky	0.4050266742706299
ky	0.602178156375885
kk	0.6146770715713501
ky	0.8411338329315186
ky	0.8708004951477051
ky	0.6941320896148682
ky	0.7979844808578491
ky	0.3566829562187195
ky	0.9919232130050659
ky	0.9151084423065186
ky	0.875002384185791
ky	0.9317471385002136
ky	0.6508806943893433
ky	0.41557231545448303
ky	0.7031608819961548
ky	0.8796778321266174
ru	0.5500830411911011
ru	0.755521833896637
ky	0.4440166652202606
ky	0.7877848744392395
ru	0.5369484424591064
ky	0.9172617197036743
kk	0.7326575517654419
kk	0.9078141450881958
ky	0.43756482005119324
ru	0.3704102039337158
kk	0.550940752029419
ky	0.9562910199165344
ky	0.7417330741882324
kk	0.9783056974411011
ky	0.6405128240585327
ba	0.6127806901931763
ky	0.8961348533630371
ky	0.7763880491256714
ru	0.9617995023727417
ky	0.7753775119781494
ky	0.9880778789520264
ky	0.8913111686706543
ky	0.790500819683075
kk	0.6087378263473511
ky	0.9107630252838135
ky	0.96329265832901
ky	0.7732415199279785
ky	0.9430099725723267
ru	0.7641169428825378
kk	0.8390056490898132
ky	0.9092769622802734
ky	0.7641589641571045
kk	0.39189857244491577
kk	0.42952072620391846
kk	0.6188911199569702
tt	0.3846740126609802
tt	0.27978646755218506
ky	0.8046971559524536
ky	0.7026799321174622
ky	0.8116613626480103
ky	0.7260376811027527
ky	0.9832184314727783
ky	0.5560248494148254
ky	0.45820677280426025
tt	0.5022441148757935
ky	0.33861345052719116
ky	0.7489127516746521
ky	0.8425004482269287
kk	0.964514970779419
ky	0.6816682815551758
ky	0.8215662837028503
ky	0.8722357153892517
ky	0.48364582657814026
ru	0.35128965973854065
ky	0.841601550579071
ky	0.983109712600708
ky	0.9153395295143127
ky	0.9682655930519104
ky	0.852593719959259
tt	0.46648091077804565
kk	0.6865943670272827
ky	0.8402493000030518
ky	0.7619256377220154
kk	0.5756645798683167
ky	0.9641514420509338
ky	0.9313461184501648
kk	0.4839314818382263
ky	0.6737657189369202
ky	0.9408086538314819
ky	0.9508195519447327
ky	0.4240626394748688
ru	0.43535956740379333
ky	0.5427507162094116
ky	0.9710530042648315
ru	0.8541899919509888
tt	0.8015068769454956
kk	0.40594157576560974
ky	0.6920061111450195
ky	0.9177525043487549
tt	0.5439703464508057
tt	0.3767632246017456
ru	0.3443479537963867
ky	0.7420588731765747
ky	0.8637415170669556
ky	0.4890814423561096
kk	0.5645950436592102
ky	0.6146977543830872
ky	0.8865274786949158
ky	0.8610336184501648
ky	0.7295038104057312
ky	0.5155920386314392
ky	0.8800543546676636
ru	0.2948985695838928
ky	0.6634876728057861
ru	0.7802810072898865
ky	0.6270050406455994
ky	0.7614601850509644
ky	0.9061273336410522
ru	0.40444037318229675
ky	0.8481993079185486
ky	0.8240354657173157
ky	0.9298464059829712
ky	0.816859245300293
ky	0.7866560220718384
ky	0.748579204082489
ky	0.8489753603935242
ky	0.6984816193580627
ky	0.7433998584747314
ky	0.9561485052108765
tt	0.5862895250320435
ky	0.6389371752738953
ru	0.5872676968574524
ky	0.656605064868927
ky	0.8933818936347961
ky	0.9639649987220764
ky	0.6587051749229431
tt	0.4212820529937744
ky	0.6693699359893799
ky	0.47474777698516846
ky	0.5513530969619751
ky	0.6581188440322876
ky	0.9276881814002991
tt	0.4743993878364563
ky	0.3062552213668823
ky	0.7760649919509888
ky	0.7498795986175537
ky	0.7519747018814087
ky	0.6262210011482239
ky	0.8633692264556885
ru	0.3475657105445862
ky	0.6638674139976501
ru	0.6479530334472656
ru	0.48014846444129944
ky	0.619516134262085
ky	0.33766618371009827
ky	0.39551612734794617
ky	0.948692262172699
kk	0.9532582759857178
ky	0.8134015798568726
kk	0.31260836124420166
tt	0.3781912922859192
kk	0.7377361059188843
ky	0.5125324726104736
ky	0.3543388545513153
ky	0.6823239922523499
kk	0.9317808151245117
kk	0.3375026285648346
ky	0.7754403948783875
ru	0.7707864046096802
ky	0.9901700615882874
ky	0.6613755226135254
ky	0.7512314319610596
ky	0.7715346813201904
ky	0.8152886033058167
ky	0.9160327315330505
kk	0.5223757028579712
ky	0.8808199167251587
ky	0.4414046108722687
ky	0.7729554176330566
kk	0.35615062713623047
ky	0.7230210900306702
ky	0.696566641330719
ru	0.5347715020179749
ky	0.564423680305481
ky	0.5137206315994263
ky	0.870476245880127
ky	0.891589343547821
ky	0.6017078757286072
ky	0.34761542081832886
ky	0.4313838481903076
ky	0.8096290826797485
tt	0.4254726767539978
kk	0.38181939721107483
kk	0.5221449136734009
ky	0.5184175372123718
ky	0.45272937417030334
ky	0.5528687834739685
ky	0.5169606804847717
ky	0.8896862268447876
ky	0.7837058901786804
tt	0.3955877423286438
ky	0.7453188896179199
ky	0.8624303340911865
ky	0.7694697976112366
ky	0.706972062587738
ky	0.8765062689781189
ky	0.8395151495933533
ru	0.3738935589790344
ru	0.413155734539032
ky	0.9835957288742065
ky	0.31608104705810547
ky	0.452301025390625
ky	0.7431710362434387
tt	0.6369547843933105
mk	0.5523200035095215
tt	0.833439826965332
ky	0.419455885887146
ba	0.9072474241256714
ky	0.8945150971412659
kk	0.6566093564033508
tt	0.5216392278671265
ky	0.6674264669418335
ru	0.7523826360702515
tt	0.48679473996162415
ky	0.6331594586372375
ky	0.3802168667316437
kk	0.6278944611549377
kk	0.6278944611549377
ru	0.5775063633918762
ru	0.7125344276428223
mn	0.30388012528419495
mn	0.7516369819641113
kk	0.7345895171165466
ky	0.28636905550956726
tt	0.6962096691131592
ky	0.5112171173095703
ky	0.9323766827583313
ky	0.8624206185340881
ky	0.699017345905304
ky	0.8191314935684204
ky	0.413984090089798
ky	0.5672627091407776
ky	0.8710889220237732
tt	0.871850848197937
ky	0.8275110125541687
ky	0.9122852683067322
ru	0.7333541512489319
ky	0.9705435037612915
kk	0.5161963105201721
kk	0.6845866441726685
ky	0.5989354848861694
ky	0.8198878169059753
ky	0.4111475348472595
kk	0.5055568218231201
ky	0.9642931818962097
ky	0.6577497124671936
ky	0.4600490629673004
kk	0.6333529949188232
tt	0.5324586629867554
ky	0.6769018769264221
ky	0.7093155980110168
ky	0.6506941318511963
ky	0.8636602163314819
ky	0.33204105496406555
ky	0.8791698217391968
ky	0.5403756499290466
ky	0.799536943435669
ky	0.7686027884483337
ky	0.9108338952064514
ky	0.8654511570930481
ky	0.9172759652137756
ru	0.7882215976715088
ky	0.8121066093444824
ky	0.8800448775291443
tt	0.4938609004020691
ky	0.8921123743057251
tt	0.6605479121208191
ky	0.944922685623169
ky	0.8188459873199463
ky	0.5063119530677795
ky	0.39781734347343445
tt	0.4926721155643463
kk	0.6964670419692993
ky	0.7325453758239746
ky	0.907385528087616
ky	0.5821241736412048
ky	0.5733186602592468
ky	0.9253133535385132
ky	0.7068265080451965
ru	0.4898433983325958
tt	0.441467821598053
ky	0.37754106521606445
ky	0.5978904962539673
ru	0.6217470765113831
ru	0.4573627710342407
kk	0.3243929147720337
kk	0.7315546870231628
ky	0.7996333837509155
ky	0.7717137336730957
ky	0.8274273872375488
ky	0.9718824625015259
ky	0.7846042513847351
kk	0.5771347284317017
ky	0.9194552898406982
ky	0.48785388469696045
ky	0.362853080034256
ky	0.8878416419029236
ru	0.7053432464599609
kk	0.5713890194892883
mn	0.3261772394180298
mn	0.42536139488220215
mhr	0.15592320263385773
ru	0.49178504943847656
ru	0.5326531529426575
ky	0.9431881308555603
kk	0.9375031590461731
ru	0.573627233505249
kk	0.489343523979187
kk	0.9732324481010437
sr	0.6443134546279907
sr	0.6443134546279907
ky	0.7106380462646484
ky	0.773421585559845
ky	0.6782174110412598
ru	0.47025254368782043
ky	0.9009023904800415
tt	0.48001277446746826
ky	0.8287451267242432
ky	0.8479676246643066
ky	0.4915086030960083
ky	0.9554738998413086
ky	0.5977099537849426
ky	0.9246798157691956
ky	0.9659022092819214
ky	0.4871417284011841
ru	0.490782767534256
ky	0.51248699426651
ky	0.8595772981643677
ky	0.643501877784729
uk	0.4272485077381134
kk	0.6778048872947693
mk	0.40856802463531494
kk	0.8313782215118408
ru	0.5093806982040405
ru	0.6044449806213379
kk	0.7810541987419128
ru	0.523982584476471
ky	0.9117947816848755
ru	0.4326893389225006
kk	0.8025054335594177
ky	0.2703090012073517
ky	0.3266029953956604
ky	0.23591099679470062
ru	0.32610493898391724
ru	0.5547284483909607
ru	0.514350175857544
kk	0.3348178267478943
tt	0.333862841129303
ru	0.6555207967758179
ru	0.6555207967758179
kk	0.5573598742485046
kk	0.5973681211471558
kk	0.7124289870262146
kk	0.7332740426063538
ru	0.7031060457229614
ky	0.7512990832328796
ky	0.7512990832328796
ru	0.24610702693462372
kk	0.8131406903266907
kk	0.8343998193740845
kk	0.8268941640853882
kk	0.849189817905426
tt	0.7412500977516174
ky	0.5420262217521667
ky	0.8442752361297607
ky	0.5876588821411133
ru	0.6810612082481384
ky	0.9233542084693909
bg	0.5023599863052368
ru	0.6249574422836304
ky	0.555409848690033
ru	0.33873307704925537
ky	0.9549501538276672
mhr	0.33369946479797363
ky	0.9681975841522217
ky	0.9947075843811035
ky	0.9194068312644958
kk	0.8789892196655273
ky	0.6131088137626648
ky	0.6873507499694824
mn	0.28321415185928345
ky	0.509697437286377
kk	0.36652231216430664
kk	0.6610954999923706
tt	0.7370534539222717
kk	0.7251279354095459
ru	0.3088121712207794
kk	0.9402769804000854
kk	0.4745877981185913
ky	0.564091145992279
ky	0.7109515070915222
ky	0.5833435654640198
mr	0.2766343355178833
kk	0.6739431619644165
ky	0.49583351612091064
kk	0.35162290930747986
ba	0.2841167747974396
kk	0.857397198677063
tt	0.4078346788883209
ky	0.9260581731796265
ky	0.8806894421577454
kk	0.32045623660087585
ru	0.4287588596343994
ky	0.5297920107841492
kk	0.8688703179359436
kk	0.7389996647834778
ky	0.5923328399658203
kk	0.3372240364551544
ky	0.5635690093040466
ru	0.2695803642272949
ky	0.6923217177391052
ky	0.8544191718101501
ky	0.7607523798942566
kk	0.4829886257648468
kk	0.43501535058021545
kk	0.5891478657722473
ru	0.5383851528167725
kk	0.44321882724761963
ru	0.8209386467933655
tt	0.5804833173751831
kk	0.5589724779129028
ky	0.46050360798835754
ky	0.6796117424964905
ru	0.7290961146354675
ky	0.9734469652175903
tt	0.49849385023117065
kk	0.576221764087677
ru	0.5433693528175354
ru	0.5433693528175354
ky	0.47659629583358765
ky	0.912900447845459
ky	0.6896852850914001
ky	0.9559950828552246
ky	0.884983241558075
ky	0.873977541923523
kk	0.5951993465423584
kk	0.7370887398719788
tt	0.5356709957122803
mhr	0.4076404869556427
ky	0.43701645731925964
ky	0.8285412788391113
mk	0.7338603138923645
ru	0.2634744346141815
ru	0.6694968342781067
ru	0.7326376438140869
ru	0.5900470614433289
tt	0.47984814643859863
ky	0.39861223101615906
ru	0.2640586495399475
kk	0.3738380968570709
ky	0.5962093472480774
ky	0.6071138978004456
tt	0.5306878685951233
kk	0.5015020370483398
kk	0.7822234034538269
ru	0.3271189033985138
ru	0.43526211380958557
ru	0.5292069315910339
ba	0.3548172116279602
ru	0.8511565327644348
ba	0.29529720544815063
bg	0.32885557413101196
ky	0.5264442563056946
ky	0.5872018337249756
ru	0.8468839526176453
ky	0.6245930790901184
ky	0.9263488054275513
mk	0.4360320568084717
ky	0.2874743342399597
kk	0.7368367314338684
ky	0.6357260942459106
ru	0.5778152942657471
ru	0.6106065511703491
ky	0.6241182088851929
kk	0.48792147636413574
lez	0.3753165900707245
ru	0.8621824383735657
ky	0.6489949226379395
ky	0.9983824491500854
ru	0.849196195602417
ky	0.6303413510322571
tt	0.7919242978096008
ky	0.3603779375553131
kk	0.8500433564186096
ru	0.3793382942676544
mhr	0.4273577332496643
kk	0.7617930173873901
ky	0.7348037958145142
ru	0.3885989189147949
ky	0.556315541267395
ky	0.788566529750824
ru	0.39124664664268494
mhr	0.574958086013794
ru	0.7039192318916321
kk	0.5799071192741394
kk	0.9206613898277283
ru	0.9197717905044556
tt	0.5351759791374207
kk	0.5047210454940796
bg	0.4508541226387024
ky	0.7617267966270447
tt	0.23572726547718048
ru	0.883202075958252
ru	0.8124932050704956
kk	0.456561803817749
mk	0.6557948589324951
ru	0.9395643472671509
ky	0.39353421330451965
tt	0.2804437279701233
tt	0.7079429626464844
ba	0.1860431283712387
ky	0.917607307434082
ky	0.28651943802833557
ru	0.6036826372146606
ce	0.33990728855133057
mk	0.2966906428337097
tt	0.3903733193874359
ky	0.5401014685630798
ky	0.8066604733467102
ru	0.9155270457267761
kk	0.8342123031616211
kk	0.6611242890357971
kk	0.49220314621925354
ru	0.39690467715263367
bg	0.3405224680900574
kk	0.9691023230552673
kk	0.880226731300354
kk	0.39799076318740845
ru	0.8994505405426025
ky	0.2818129360675812
