kz_lang	probability
kk	0.979900598526001
kk	1.0000786781311035
kk	1.0000413656234741
kk	0.9867089986801147
kk	0.9943075180053711
kk	0.9943075180053711
kk	0.9946503639221191
kk	0.992103636264801
kk	0.9965884685516357
kk	0.8713134527206421
ba	0.4904356300830841
kk	0.9750866293907166
kk	0.9750866293907166
kk	0.9973331093788147
kk	1.0000779628753662
tt	0.3663770854473114
tt	0.3663770854473114
kk	0.928117036819458
kk	0.928117036819458
kk	0.999995231628418
kk	0.999995231628418
kk	0.999995231628418
kk	0.8527006506919861
kk	0.9999974370002747
kk	0.9408398270606995
kk	0.9408398270606995
kk	0.9981111288070679
kk	0.9927273988723755
kk	0.9927273988723755
kk	0.9996193051338196
kk	0.9996193051338196
kk	1.0000407695770264
kk	0.9995138645172119
kk	1.0000487565994263
kk	0.9994633793830872
kk	1.000058889389038
kk	0.9996282458305359
kk	1.000060796737671
kk	1.000060796737671
kk	1.000060796737671
kk	1.000060796737671
kk	0.986875057220459
kk	0.7606440186500549
kk	0.9785061478614807
kk	0.9963752031326294
kk	0.981357753276825
kk	0.999881386756897
kk	0.9956985712051392
kk	0.9992956519126892
kk	0.9780752062797546
kk	0.9536464810371399
kk	0.9973840117454529
kk	0.9222996234893799
kk	0.9920913577079773
kk	0.9729312062263489
kk	0.982648491859436
kk	0.9303798675537109
kk	0.9303798675537109
kk	0.9864971041679382
kk	0.9983283877372742
kk	0.9998353123664856
kk	0.9997356534004211
kk	1.0000337362289429
kk	0.9892398715019226
kk	1.0000375509262085
kk	0.9987855553627014
uk	0.958833634853363
kk	0.9742767214775085
kk	0.9986485242843628
kk	0.9578104615211487
kk	0.9997092485427856
kk	0.9994526505470276
ru	0.4361572265625
kk	0.9995693564414978
kk	0.9246562123298645
kk	0.9254242181777954
kk	1.0000611543655396
kk	1.000061273574829
kk	0.9999977350234985
kk	0.9981271624565125
kk	0.9995888471603394
kk	0.9999106526374817
kk	0.9999739527702332
kk	0.9999739527702332
kk	0.9964154362678528
kk	0.9994435906410217
kk	0.996667742729187
kk	1.0000765323638916
kk	0.9998971223831177
kk	0.9995850920677185
kk	0.5800271034240723
kk	0.9986985921859741
kk	0.9962367415428162
kk	0.9999027252197266
kk	1.000044822692871
kk	0.9999372959136963
kk	1.0000463724136353
kk	0.9989607930183411
kk	1.0000784397125244
kk	0.9990668296813965
kk	0.998325765132904
kk	0.9915836453437805
kk	0.9982531666755676
kk	1.0000540018081665
kk	0.8482382297515869
kk	0.9786728620529175
kk	0.9997523427009583
kk	1.0000756978988647
kk	0.9984643459320068
kk	0.9978943467140198
kk	1.0000427961349487
kk	0.9999784827232361
kk	0.9998592734336853
kk	1.000025987625122
kk	1.0000077486038208
kk	0.9999930262565613
kk	0.9974777102470398
kk	1.0000265836715698
kk	1.0000537633895874
kk	0.550139307975769
kk	0.9958370923995972
kk	0.664347767829895
kk	0.9357147812843323
kk	0.99904865026474
kk	0.9874981045722961
kk	0.9995262622833252
kk	0.9975703358650208
kk	0.9999229311943054
kk	0.9996896386146545
kk	1.0000158548355103
kk	0.9999235272407532
kk	0.9998177886009216
kk	0.9891815781593323
kk	0.9965022802352905
kk	0.9421709775924683
kk	0.5930500626564026
kk	0.9369135499000549
kk	0.999218761920929
kk	0.9997730851173401
kk	0.9999463558197021
kk	0.9997271299362183
kk	1.0000495910644531
kk	0.9997991323471069
kk	0.9999827742576599
kk	0.9966633319854736
kk	1.0000474452972412
kk	1.0000656843185425
kk	0.9997750520706177
kk	0.9862730503082275
kk	0.999988317489624
kk	0.9997631311416626
kk	0.9966087341308594
kk	1.0000125169754028
kk	0.8503811955451965
uk	0.6597022414207458
kk	0.9999504685401917
kk	0.9269199371337891
kk	0.9996886253356934
kk	0.9995317459106445
kk	0.9746042490005493
kk	0.9993451833724976
kk	0.9999788403511047
kk	0.9999457001686096
kk	1.0000536441802979
kk	0.9999460577964783
kk	0.9998956918716431
kk	0.903541088104248
kk	1.0000704526901245
kk	0.9979121685028076
kk	1.0000743865966797
kk	0.950104296207428
kk	0.9948859810829163
kk	0.9998370409011841
kk	0.9992780089378357
kk	0.9941293001174927
kk	0.9984819889068604
kk	0.9998857378959656
kk	1.0000572204589844
kk	0.9940747022628784
kk	0.9999639391899109
kk	1.0000025033950806
kk	0.9999665021896362
kk	0.9997090101242065
kk	0.9674080014228821
kk	1.0000008344650269
kk	1.0000042915344238
kk	1.0000008344650269
kk	0.8183175325393677
kk	1.0000100135803223
kk	1.0000531673431396
kk	0.9993179440498352
kk	0.8234291672706604
kk	0.9997571706771851
kk	0.9132561683654785
kk	0.9984797239303589
kk	0.9984797239303589
kk	0.9079095125198364
tt	0.8773064613342285
tt	0.657232940196991
kk	0.9996568560600281
kk	1.0000488758087158
kk	0.9991704821586609
kk	0.9851540923118591
kk	0.9990690350532532
kk	0.9757910966873169
kk	1.0000746250152588
kk	0.9780197143554688
kk	0.9608837962150574
kk	0.8853844404220581
kk	0.9994749426841736
kk	0.9840701818466187
kk	0.9953839778900146
kk	0.8231377601623535
kk	0.9592252969741821
kk	1.0000497102737427
kk	0.9995035529136658
kk	0.9994568824768066
kk	0.9988832473754883
kk	1.0000636577606201
kk	1.0000636577606201
kk	0.9986464381217957
kk	0.9986464381217957
kk	1.0000625848770142
kk	0.9943203330039978
kk	0.9992688298225403
kk	0.9987084269523621
kk	0.9998103976249695
kk	0.9648860096931458
kk	0.9939244985580444
kk	0.9593492746353149
kk	0.9602246880531311
kk	1.0000710487365723
kk	0.9996156096458435
kk	1.0000773668289185
kk	0.9915599822998047
kk	1.000025987625122
kk	0.9760023951530457
kk	0.9817776083946228
kk	0.8614729046821594
kk	0.990709662437439
kk	0.9712716341018677
kk	1.0000001192092896
kk	0.9976887106895447
kk	0.9999896883964539
kk	0.9992347955703735
kk	0.9979835152626038
kk	0.9989247918128967
kk	0.9990532398223877
kk	0.9987605214118958
kk	0.9652913808822632
kk	0.9233930706977844
kk	0.9877651929855347
kk	1.000016212463379
kk	0.9965836405754089
kk	1.0000457763671875
kk	0.7564210891723633
kk	0.9999291300773621
kk	0.9931600093841553
kk	0.983206570148468
kk	0.9504812955856323
kk	0.9972240924835205
kk	1.0000702142715454
kk	0.958288311958313
kk	0.9998478889465332
kk	0.9998759627342224
kk	0.9998759627342224
kk	0.9994930028915405
kk	1.000027060508728
uk	0.5188626050949097
kk	1.0000224113464355
kk	0.9997162222862244
kk	0.9999290108680725
kk	0.9891854524612427
kk	0.9951934218406677
kk	1.0000797510147095
kk	0.9965203404426575
kk	1.0000510215759277
kk	0.9996669292449951
kk	0.9971558451652527
kk	1.0000683069229126
kk	0.9729587435722351
kk	0.6800645589828491
kk	1.0000625848770142
kk	0.9930990934371948
kk	1.0000736713409424
kk	1.0000736713409424
kk	0.9894354343414307
kk	1.0000618696212769
kk	0.9999425411224365
kk	0.9994010329246521
kk	0.9963133335113525
kk	0.9852622151374817
kk	0.9999056458473206
kk	0.9999608397483826
kk	0.9999949336051941
kk	0.9980560541152954
kk	0.9942658543586731
kk	0.9942658543586731
kk	0.9433594942092896
kk	0.999952495098114
kk	1.000069260597229
kk	1.000070571899414
kk	1.0000309944152832
kk	1.0000797510147095
kk	0.9813887476921082
kk	1.0000133514404297
kk	1.0000542402267456
kk	1.0000677108764648
kk	1.0000295639038086
tt	0.3660781979560852
tt	0.3660781979560852
kk	0.9516335129737854
kk	0.9966286420822144
kk	0.9971655607223511
kk	1.0000768899917603
kk	0.999177873134613
kk	0.9995408058166504
kk	0.999993622303009
kk	0.9998087286949158
kk	0.9998975992202759
kk	0.9930578470230103
kk	0.9930578470230103
kk	1.0000686645507812
kk	0.9963939785957336
kk	0.9960888028144836
kk	0.9999526739120483
kk	0.9999526739120483
kk	0.9999240636825562
kk	0.9999240636825562
kk	0.9995488524436951
kk	0.9984607696533203
kk	0.99997878074646
kk	1.0000650882720947
kk	0.9997266530990601
kk	1.000077724456787
kk	0.999998927116394
kk	0.9904428720474243
kk	0.9990156888961792
kk	0.9590502977371216
kk	0.952089786529541
kk	1.0000736713409424
kk	1.0000100135803223
kk	0.9957924485206604
kk	1.0000649690628052
kk	0.9999892115592957
kk	0.9997888207435608
kk	1.0000768899917603
kk	0.9997429251670837
kk	0.6304211616516113
kk	1.0000137090682983
kk	0.9878140687942505
kk	0.9999542832374573
kk	0.9989869594573975
kk	0.9999288320541382
kk	0.9981151819229126
kk	0.951709508895874
kk	0.9994363188743591
kk	0.999674916267395
kk	0.999206006526947
kk	1.0000439882278442
kk	1.0000609159469604
kk	0.7303485870361328
kk	0.9996128678321838
kk	0.9993175268173218
kk	0.9653573632240295
kk	0.9991668462753296
kk	0.9997355341911316
kk	0.9991426467895508
kk	0.9933950901031494
kk	0.9973560571670532
kk	0.9984224438667297
kk	0.9176506996154785
kk	0.9999292492866516
kk	0.9920324087142944
kk	0.9955689907073975
kk	0.9998284578323364
kk	0.9989368319511414
kk	0.955253541469574
kk	0.9963518381118774
kk	0.9959785342216492
kk	0.8372027277946472
kk	0.9974455237388611
kk	0.9013825058937073
kk	1.0000418424606323
kk	1.0000437498092651
kk	0.9776349067687988
kk	0.9776349067687988
kk	0.9873552918434143
kk	0.9979040026664734
kk	0.9978510141372681
kk	0.9978510141372681
kk	1.0000635385513306
kk	1.000055193901062
kk	1.0000792741775513
kk	0.9999192953109741
kk	0.9994994401931763
kk	0.5055733323097229
kk	0.999775767326355
kk	0.9988516569137573
kk	0.9988516569137573
kk	0.9946849942207336
kk	1.0000361204147339
kk	0.35357657074928284
kk	0.9997841715812683
kk	0.998512327671051
uk	0.7011331915855408
kk	0.998296856880188
kk	1.0000523328781128
kk	0.9670823216438293
kk	1.0000275373458862
sr	0.36133256554603577
kk	1.0000702142715454
kk	0.8403419852256775
kk	0.8403419852256775
kk	0.998972475528717
kk	0.998972475528717
kk	0.998972475528717
kk	0.9982959628105164
kk	0.9383546710014343
kk	0.6654146909713745
kk	0.8950405716896057
kk	0.9928041100502014
kk	0.999772846698761
kk	0.9961971044540405
kk	1.0000026226043701
kk	0.9993100762367249
kk	0.9996570348739624
kk	1.000077724456787
kk	1.000077724456787
kk	0.9870311617851257
kk	0.49203500151634216
kk	1.0000392198562622
kk	0.8958751559257507
kk	1.000040888786316
kk	0.9511337280273438
kk	0.9998589158058167
kk	0.9995341300964355
kk	0.8883814215660095
kk	0.9699373245239258
kk	0.9945146441459656
kk	0.9984124898910522
kk	0.9984124898910522
kk	0.9997466206550598
kk	0.9939553141593933
uk	0.83918297290802
tt	0.6742678880691528
kk	1.0000650882720947
kk	0.9988456964492798
kk	0.9984672665596008
kk	0.9867221713066101
kk	0.9779781103134155
kk	0.6717218160629272
kk	0.9997760653495789
kk	0.8058414459228516
kk	0.9989529252052307
kk	1.0000526905059814
kk	0.9901859760284424
kk	0.9995325803756714
kk	0.9995325803756714
kk	1.000048279762268
kk	0.9972630143165588
kk	0.9972630143165588
kk	0.6572352647781372
kk	0.9988489747047424
kk	0.9562493562698364
kk	0.9945521354675293
kk	0.9691687226295471
kk	0.9980825781822205
kk	0.9998682141304016
kk	1.0000014305114746
kk	0.9993988275527954
kk	0.9998933672904968
kk	1.0000784397125244
kk	0.9999058246612549
kk	0.9996421933174133
kk	0.9996375441551208
kk	0.9999867081642151
kk	0.9995015263557434
kk	0.9978624582290649
kk	1.000037431716919
kk	0.9998866319656372
kk	0.9937722086906433
kk	0.9986959099769592
kk	0.9993610978126526
kk	0.9998968839645386
kk	0.9998640418052673
kk	0.6469634175300598
kk	0.9998056292533875
kk	0.9971880316734314
kk	0.8145126700401306
kk	0.9759531617164612
kk	0.9968461990356445
kk	0.9998689889907837
kk	0.9442809820175171
kk	0.999421238899231
kk	0.9965420365333557
kk	0.9947934150695801
kk	0.9999827146530151
kk	0.9720849394798279
kk	1.0000293254852295
kk	0.9997497797012329
ru	0.6007669568061829
kk	0.9981521964073181
kk	0.9554823637008667
kk	0.9981613159179688
kk	0.9987697601318359
kk	0.7465299963951111
kk	1.0000216960906982
kk	0.9533939957618713
kk	0.9996273517608643
kk	0.9321722388267517
kk	0.9989297986030579
kk	0.9992532730102539
kk	0.9756754040718079
kk	0.9988043308258057
kk	0.9993735551834106
kk	1.0000636577606201
kk	0.9999924898147583
kk	0.7319479584693909
kk	0.996688187122345
kk	0.9999600052833557
kk	0.9653574228286743
kk	0.9999949932098389
kk	0.9645552039146423
kk	1.0000429153442383
kk	0.9850706458091736
kk	0.906402051448822
kk	0.906402051448822
kk	0.9255419373512268
kk	0.9990246295928955
kk	0.998734712600708
kk	1.000058650970459
kk	1.0000571012496948
kk	1.0000555515289307
kk	0.9689880609512329
kk	0.9995265007019043
kk	0.9950767755508423
kk	1.0000613927841187
kk	1.0000786781311035
kk	0.9938538074493408
kk	1.0000548362731934
kk	0.9979860186576843
kk	0.9996278882026672
kk	0.9992849230766296
kk	0.9999836683273315
kk	0.9998825192451477
kk	0.9832500219345093
kk	0.9995971918106079
kk	1.000037431716919
kk	0.9915268421173096
kk	0.9984404444694519
kk	1.0000382661819458
kk	0.9999246597290039
kk	1.0000693798065186
kk	0.9987801313400269
kk	1.0000663995742798
kk	0.999853789806366
kk	0.9970519542694092
kk	1.000017762184143
kk	0.9817286729812622
kk	0.9993045330047607
kk	1.0000274181365967
kk	0.9995312690734863
kk	1.0000582933425903
kk	1.0000767707824707
kk	0.9999899864196777
ru	0.5542450547218323
kk	1.0000414848327637
kk	0.9912017583847046
kk	0.9966816306114197
kk	0.9994188547134399
kk	0.9989088177680969
kk	0.9936591982841492
kk	0.9033313989639282
kk	0.9999938011169434
kk	1.0000715255737305
kk	0.9998317956924438
kk	1.0000760555267334
kk	1.0000697374343872
kk	0.9998862743377686
kk	0.9999953508377075
kk	1.0000572204589844
kk	0.9994745254516602
kk	0.9946549534797668
kk	0.9991868138313293
kk	0.9994275569915771
kk	0.9997667670249939
kk	0.9999703764915466
kk	0.9998800754547119
kk	0.9995856285095215
kk	0.9998020529747009
kk	0.9998217821121216
kk	0.9986899495124817
kk	1.0000768899917603
kk	0.9999862313270569
kk	0.9989990592002869
kk	1.000061273574829
kk	1.0000691413879395
kk	1.000038981437683
kk	0.9971012473106384
kk	0.9992140531539917
kk	0.9990642666816711
kk	0.9992091059684753
kk	0.9498670101165771
kk	0.9832239747047424
kk	1.0000548362731934
tt	0.6070390343666077
kk	1.0000767707824707
kk	0.9987331628799438
kk	0.9988210201263428
kk	0.9999896287918091
kk	0.9999854564666748
kk	0.9991032481193542
kk	0.9999531507492065
kk	0.9978178143501282
kk	0.9991700053215027
kk	0.9990041851997375
kk	0.9997393488883972
kk	0.9999733567237854
kk	0.9997601509094238
kk	0.9999848008155823
kk	0.9990046620368958
kk	1.0000245571136475
kk	0.9996498823165894
kk	0.9969264268875122
kk	1.0000391006469727
kk	0.9999760389328003
kk	0.9995998740196228
kk	1.0000077486038208
kk	0.999963104724884
kk	1.0000088214874268
kk	0.984790563583374
kk	0.9993604421615601
kk	0.9996506571769714
kk	0.9982119798660278
kk	0.9992771744728088
kk	0.9326902031898499
kk	0.9998748898506165
kk	0.9994946718215942
kk	0.8460142612457275
kk	0.9929662942886353
kk	0.9995876550674438
kk	0.9992126226425171
kk	0.9983525276184082
kk	0.9999608397483826
kk	0.9777539968490601
kk	1.0000704526901245
kk	0.9996991753578186
kk	0.990059494972229
kk	1.0000534057617188
kk	0.9998934268951416
kk	1.0000543594360352
kk	0.9999244213104248
kk	1.0000706911087036
kk	0.99986332654953
kk	1.00007164478302
kk	0.9873533844947815
kk	0.9702832102775574
kk	0.9846669435501099
kk	1.0000139474868774
kk	0.999968945980072
kk	0.9997788667678833
kk	0.9999700784683228
kk	0.9997744560241699
kk	0.9944467544555664
kk	0.9970203638076782
kk	1.0000098943710327
kk	0.9773465991020203
kk	0.9997975826263428
kk	0.9950689077377319
kk	1.0000251531600952
kk	0.9820770621299744
kk	0.9994465708732605
kk	0.9998970627784729
kk	1.0000747442245483
kk	1.0000267028808594
kk	0.9928364157676697
kk	0.999958872795105
kk	0.9995933175086975
kk	0.9998778104782104
kk	1.0000349283218384
kk	0.9998009204864502
kk	0.9987435936927795
kk	0.9830538630485535
kk	0.9998868107795715
kk	0.9991509914398193
kk	0.9998182654380798
kk	0.9998874068260193
kk	1.0000710487365723
kk	0.9964820146560669
kk	0.7993059754371643
kk	1.0000278949737549
kk	1.0000278949737549
kk	1.0000407695770264
kk	0.9999945759773254
kk	1.0000135898590088
kk	0.999969482421875
kk	0.9996345043182373
kk	0.9975703954696655
kk	0.9975703954696655
kk	1.0000382661819458
kk	0.9999942779541016
kk	0.9962143898010254
kk	0.9998712539672852
kk	0.9996047616004944
kk	0.9999081492424011
kk	0.9995976090431213
kk	1.0000585317611694
kk	0.9999682307243347
kk	0.9998592734336853
kk	0.9837907552719116
kk	0.9999517798423767
kk	0.9987414479255676
kk	0.9998059272766113
kk	1.0000685453414917
kk	0.9983437657356262
kk	1.0000360012054443
kk	1.0000708103179932
kk	0.9997201561927795
kk	0.9957400560379028
kk	0.9925346970558167
kk	1.0000450611114502
kk	1.0000708103179932
kk	1.0000523328781128
kk	0.999774158000946
kk	1.0000110864639282
kk	1.0000267028808594
kk	1.0000267028808594
kk	0.991174578666687
kk	1.0000207424163818
kk	1.0000722408294678
kk	0.973460853099823
kk	0.9996716976165771
kk	0.9782845377922058
kk	0.9994773268699646
kk	0.9409745931625366
kk	0.8274872303009033
kk	0.9992643594741821
kk	0.9959239363670349
kk	0.9997948408126831
kk	1.0000770092010498
kk	0.6107365489006042
kk	0.9765413403511047
kk	1.000016212463379
ky	0.8997069597244263
kk	1.0000790357589722
kk	0.9975526332855225
kk	0.9994890689849854
kk	0.999747633934021
kk	0.9990261793136597
kk	1.000074863433838
kk	1.0000638961791992
kk	1.0000190734863281
kk	1.0000122785568237
kk	0.999386727809906
kk	1.0000005960464478
kk	0.9987155795097351
kk	0.9999621510505676
kk	0.9926770329475403
kk	0.9975543022155762
kk	1.0000745058059692
kk	1.0000747442245483
kk	0.9998882412910461
kk	0.9995262622833252
kk	0.9998555779457092
kk	1.0000066757202148
kk	0.9999953508377075
kk	0.9831037521362305
kk	0.9999409914016724
kk	1.0000710487365723
kk	0.9999862909317017
kk	1.0000529289245605
kk	0.9818161129951477
kk	1.0000782012939453
kk	0.9974194765090942
kk	0.41858527064323425
kk	0.8839134573936462
kk	0.9991152286529541
kk	0.999783992767334
kk	1.0000081062316895
kk	1.000066876411438
kk	0.9999622702598572
kk	0.9999918341636658
kk	1.0000669956207275
kk	0.9976056814193726
kk	1.000051498413086
kk	1.0000454187393188
kk	0.9973676800727844
kk	0.9999024868011475
kk	1.0000779628753662
kk	0.9956300854682922
kk	0.9998465776443481
kk	1.0000379085540771
